id,action,coordinates,button,delta,distance,speed,user_id,timestamp,time_diff,session_id,x,y,delta_x,delta_y
154623.0,click,"570,232",left,"0,0",0.0,0.0,51.0,2025-05-13 17:06:18.220000+00:00,2.384,59,570,232,0,0
154639.0,click,"593,368",left,"0,0",0.0,0.0,51.0,2025-05-13 17:06:20.292000+00:00,2.072,59,593,368,0,0
154651.0,click,"602,411",left,"0,0",0.0,0.0,51.0,2025-05-13 17:06:20.636000+00:00,0.344,59,602,411,0,0
154673.0,click,"682,473",left,"0,0",0.0,0.0,51.0,2025-05-13 17:06:31.211000+00:00,10.575,59,682,473,0,0
154676.0,click,"596,393",left,"0,0",0.0,0.0,51.0,2025-05-13 17:12:10.089000+00:00,338.878,59,596,393,0,0
154684.0,click,"614,410",left,"0,0",0.0,0.0,51.0,2025-05-13 17:12:19.497000+00:00,9.408,59,614,410,0,0
154694.0,click,"652,415",left,"0,0",0.0,0.0,51.0,2025-05-13 17:12:49.100000+00:00,29.603,59,652,415,0,0
154762.0,click,"544,228",left,"0,0",0.0,0.0,51.0,2025-05-13 17:14:50.314000+00:00,121.214,59,544,228,0,0
154813.0,click,"557,422",left,"0,0",0.0,0.0,51.0,2025-05-13 17:15:01.234000+00:00,10.92,59,557,422,0,0
154831.0,click,"483,410",left,"0,0",0.0,0.0,51.0,2025-05-13 17:15:04.227000+00:00,2.993,59,483,410,0,0
154881.0,click,"592,414",left,"0,0",0.0,0.0,52.0,2025-05-13 17:34:33.072000+00:00,,59,592,414,0,0
154914.0,click,"549,273",left,"0,0",0.0,0.0,52.0,2025-05-13 17:34:50.152000+00:00,17.08,59,549,273,0,0
154955.0,click,"594,409",left,"0,0",0.0,0.0,52.0,2025-05-13 17:36:51.423000+00:00,121.271,59,594,409,0,0
155042.0,click,"665,289",left,"0,0",0.0,0.0,52.0,2025-05-13 17:41:09.703000+00:00,258.28,59,665,289,0,0
155062.0,click,"721,364",left,"0,0",0.0,0.0,52.0,2025-05-13 17:41:13.049000+00:00,3.346,59,721,364,0,0
155079.0,click,"699,416",left,"0,0",0.0,0.0,52.0,2025-05-13 17:41:37.243000+00:00,24.194,59,699,416,0,0
155108.0,click,"597,314",left,"0,0",0.0,0.0,52.0,2025-05-13 17:42:44.939000+00:00,67.696,59,597,314,0,0
155126.0,click,"695,373",left,"0,0",0.0,0.0,52.0,2025-05-13 17:42:48.283000+00:00,3.344,59,695,373,0,0
155160.0,click,"655,419",left,"0,0",0.0,0.0,52.0,2025-05-13 17:43:10.244000+00:00,21.961,59,655,419,0,0
155193.0,click,"664,478",left,"0,0",0.0,0.0,52.0,2025-05-13 17:43:14.189000+00:00,3.945,59,664,478,0,0
155210.0,click,"710,409",left,"0,0",0.0,0.0,52.0,2025-05-13 17:43:19.029000+00:00,4.84,59,710,409,0,0
155269.0,click,"370,36",left,"0,0",0.0,0.0,52.0,2025-05-13 17:43:26.469000+00:00,7.44,59,370,36,0,0
155307.0,click,"537,283",left,"0,0",0.0,0.0,52.0,2025-05-13 17:43:31.661000+00:00,5.192,59,537,283,0,0
155324.0,click,"616,432",left,"0,0",0.0,0.0,52.0,2025-05-13 17:43:46.047000+00:00,14.386,59,616,432,0,0
155352.0,click,"275,54",left,"0,0",0.0,0.0,52.0,2025-05-13 17:44:29.865000+00:00,43.818,59,275,54,0,0
155386.0,click,"656,279",left,"0,0",0.0,0.0,52.0,2025-05-13 17:50:19.258000+00:00,349.393,59,656,279,0,0
155417.0,click,"701,388",left,"0,0",0.0,0.0,52.0,2025-05-13 17:50:23.323000+00:00,4.065,59,701,388,0,0
155426.0,click,"685,362",left,"0,0",0.0,0.0,52.0,2025-05-13 17:50:23.971000+00:00,0.648,59,685,362,0,0
155460.0,click,"538,393",left,"0,0",0.0,0.0,52.0,2025-05-13 17:51:10.934000+00:00,46.963,59,538,393,0,0
155474.0,click,"572,295",left,"0,0",0.0,0.0,52.0,2025-05-13 17:51:17.429000+00:00,6.495,59,572,295,0,0
155488.0,click,"712,395",left,"0,0",0.0,0.0,52.0,2025-05-13 17:51:22.349000+00:00,4.92,59,712,395,0,0
155572.0,click,"231,35",left,"0,0",0.0,0.0,52.0,2025-05-13 17:51:29.045000+00:00,6.696,59,231,35,0,0
155589.0,click,"499,303",left,"0,0",0.0,0.0,52.0,2025-05-13 17:51:57.937000+00:00,28.892,59,499,303,0,0
155624.0,click,"723,366",left,"0,0",0.0,0.0,52.0,2025-05-13 17:52:01.873000+00:00,3.936,59,723,366,0,0
155689.0,click,"558,430",left,"0,0",0.0,0.0,52.0,2025-05-13 17:52:11.776000+00:00,9.903,59,558,430,0,0
155718.0,click,"594,401",left,"0,0",0.0,0.0,52.0,2025-05-13 17:52:25.538000+00:00,13.762,59,594,401,0,0
155793.0,click,"580,312",left,"0,0",0.0,0.0,52.0,2025-05-13 17:53:10.357000+00:00,44.819,59,580,312,0,0
155797.0,click,"589,415",left,"0,0",0.0,0.0,52.0,2025-05-13 17:53:18.850000+00:00,8.493,59,589,415,0,0
155829.0,click,"613,424",left,"0,0",0.0,0.0,52.0,2025-05-13 17:53:37.853000+00:00,19.003,59,613,424,0,0
155877.0,click,"574,297",left,"0,0",0.0,0.0,52.0,2025-05-13 17:53:46.052000+00:00,8.199,59,574,297,0,0
176267.0,click,"337,282",left,"0,0",0.0,0.0,53.0,2025-05-14 11:24:58.684000+00:00,,59,337,282,0,0
176269.0,click,"402,413",left,"0,0",0.0,0.0,53.0,2025-05-14 11:37:01.640000+00:00,722.956,60,402,413,0,0
176271.0,click,"724,645",left,"0,0",0.0,0.0,53.0,2025-05-14 11:37:20.014000+00:00,18.374,60,724,645,0,0
176273.0,click,"333,299",left,"0,0",0.0,0.0,53.0,2025-05-14 11:37:32.428000+00:00,12.414,60,333,299,0,0
176275.0,click,"372,287",left,"0,0",0.0,0.0,53.0,2025-05-14 11:37:50.844000+00:00,18.416,60,372,287,0,0
176323.0,click,"305,305",left,"0,0",0.0,0.0,53.0,2025-05-14 11:43:58.196000+00:00,367.352,60,305,305,0,0
176516.0,click,"56,166",left,"0,0",0.0,0.0,53.0,2025-05-14 11:44:08.972000+00:00,10.776,60,56,166,0,0
176757.0,click,"237,308",left,"0,0",0.0,0.0,53.0,2025-05-14 11:45:43.882000+00:00,94.91,60,237,308,0,0
177089.0,click,"204,293",left,"0,0",0.0,0.0,53.0,2025-05-14 11:46:10.178000+00:00,26.296,60,204,293,0,0
177548.0,click,"297,283",left,"0,0",0.0,0.0,53.0,2025-05-14 11:48:56.404000+00:00,166.226,60,297,283,0,0
177849.0,click,"288,293",left,"0,0",0.0,0.0,53.0,2025-05-14 11:51:56.595000+00:00,180.191,60,288,293,0,0
179088.0,click,"218,299",left,"0,0",0.0,0.0,53.0,2025-05-14 11:57:11.712000+00:00,315.117,60,218,299,0,0
179576.0,click,"331,301",left,"0,0",0.0,0.0,53.0,2025-05-14 11:59:19.947000+00:00,128.235,60,331,301,0,0
179779.0,click,"94,87",left,"0,0",0.0,0.0,53.0,2025-05-14 11:59:29.698000+00:00,9.751,60,94,87,0,0
180310.0,click,"249,295",left,"0,0",0.0,0.0,53.0,2025-05-14 12:01:28.857000+00:00,119.159,60,249,295,0,0
180849.0,click,"372,290",left,"0,0",0.0,0.0,53.0,2025-05-14 12:03:22.441000+00:00,113.584,60,372,290,0,0
183231.0,click,"288,291",left,"0,0",0.0,0.0,53.0,2025-05-14 12:05:41.768000+00:00,139.327,60,288,291,0,0
183568.0,click,"121,85",left,"0,0",0.0,0.0,53.0,2025-05-14 12:05:52.466000+00:00,10.698,60,121,85,0,0
184029.0,click,"256,430",left,"0,0",0.0,0.0,53.0,2025-05-14 12:06:30.290000+00:00,37.824,60,256,430,0,0
184473.0,click,"327,284",left,"0,0",0.0,0.0,53.0,2025-05-14 12:06:44.186000+00:00,13.896,60,327,284,0,0
184656.0,click,"270,374",left,"0,0",0.0,0.0,53.0,2025-05-14 12:06:52.362000+00:00,8.176,60,270,374,0,0
185561.0,click,"269,412",left,"0,0",0.0,0.0,53.0,2025-05-14 12:08:26.769000+00:00,94.407,60,269,412,0,0
185687.0,click,"214,404",left,"0,0",0.0,0.0,53.0,2025-05-14 12:08:36.940000+00:00,10.171,60,214,404,0,0
188679.0,click,"315,287",left,"0,0",0.0,0.0,53.0,2025-05-14 12:13:11.314000+00:00,274.374,60,315,287,0,0
188921.0,click,"235,413",left,"0,0",0.0,0.0,53.0,2025-05-14 12:13:21.911000+00:00,10.597,60,235,413,0,0
189603.0,click,"337,299",left,"0,0",0.0,0.0,53.0,2025-05-14 12:15:33.585000+00:00,131.674,60,337,299,0,0
190734.0,click,"320,416",left,"0,0",0.0,0.0,53.0,2025-05-14 12:16:32.320000+00:00,58.735,60,320,416,0,0
190861.0,click,"274,294",left,"0,0",0.0,0.0,53.0,2025-05-14 12:16:35.801000+00:00,3.481,60,274,294,0,0
190919.0,click,"75,121",left,"0,0",0.0,0.0,53.0,2025-05-14 12:16:39.801000+00:00,4.0,60,75,121,0,0
191368.0,click,"265,290",left,"0,0",0.0,0.0,53.0,2025-05-14 12:17:43.329000+00:00,63.528,60,265,290,0,0
191866.0,click,"217,283",left,"0,0",0.0,0.0,53.0,2025-05-14 12:19:01.982000+00:00,78.653,60,217,283,0,0
193553.0,click,"286,311",left,"0,0",0.0,0.0,53.0,2025-05-14 12:26:11.944000+00:00,429.962,60,286,311,0,0
193729.0,click,"65,78",left,"0,0",0.0,0.0,53.0,2025-05-14 12:26:21.520000+00:00,9.576,60,65,78,0,0
194354.0,click,"259,297",left,"0,0",0.0,0.0,53.0,2025-05-14 12:27:37.728000+00:00,76.208,60,259,297,0,0
195800.0,click,"319,296",left,"0,0",0.0,0.0,53.0,2025-05-14 12:28:43.022000+00:00,65.294,60,319,296,0,0
195822.0,click,"246,304",left,"0,0",0.0,0.0,53.0,2025-05-14 12:28:53.160000+00:00,10.138,60,246,304,0,0
195896.0,click,"305,289",left,"0,0",0.0,0.0,53.0,2025-05-14 12:29:01.336000+00:00,8.176,60,305,289,0,0
205525.0,click,"283,285",left,"0,0",0.0,0.0,53.0,2025-05-14 12:40:26.173000+00:00,684.837,61,283,285,0,0
206440.0,click,"263,300",left,"0,0",0.0,0.0,53.0,2025-05-14 12:40:45.847000+00:00,19.674,61,263,300,0,0
207620.0,click,"263,296",left,"0,0",0.0,0.0,53.0,2025-05-14 12:42:27.943000+00:00,102.096,61,263,296,0,0
207748.0,click,"236,296",left,"0,0",0.0,0.0,53.0,2025-05-14 12:44:44.622000+00:00,136.679,61,236,296,0,0
208995.0,click,"245,290",left,"0,0",0.0,0.0,53.0,2025-05-14 12:48:54.388000+00:00,249.766,61,245,290,0,0
211054.0,click,"264,293",left,"0,0",0.0,0.0,53.0,2025-05-14 12:51:12.909000+00:00,138.521,61,264,293,0,0
211395.0,click,"272,279",left,"0,0",0.0,0.0,53.0,2025-05-14 12:51:59.277000+00:00,46.368,61,272,279,0,0
211778.0,click,"233,283",left,"0,0",0.0,0.0,53.0,2025-05-14 12:53:01.365000+00:00,62.088,61,233,283,0,0
213156.0,click,"280,288",left,"0,0",0.0,0.0,53.0,2025-05-14 12:54:44.740000+00:00,103.375,61,280,288,0,0
213550.0,click,"241,301",left,"0,0",0.0,0.0,53.0,2025-05-14 12:56:52.069000+00:00,127.329,61,241,301,0,0
214421.0,click,"244,289",left,"0,0",0.0,0.0,53.0,2025-05-14 12:59:22.490000+00:00,150.421,61,244,289,0,0
215035.0,click,"232,302",left,"0,0",0.0,0.0,53.0,2025-05-14 13:01:31.493000+00:00,129.003,61,232,302,0,0
215191.0,click,"228,293",left,"0,0",0.0,0.0,53.0,2025-05-14 13:01:41.861000+00:00,10.368,61,228,293,0,0
215410.0,click,"242,287",left,"0,0",0.0,0.0,53.0,2025-05-14 13:01:57.612000+00:00,15.751,61,242,287,0,0
216678.0,click,"231,383",left,"0,0",0.0,0.0,53.0,2025-05-14 13:02:31.319000+00:00,33.707,61,231,383,0,0
162390.0,click,"793,307",left,"0,0",0.0,0.0,54.0,2025-05-14 09:16:45.967000+00:00,,61,793,307,0,0
164610.0,click,"961,299",left,"0,0",0.0,0.0,54.0,2025-05-14 09:17:55.687000+00:00,69.72,61,961,299,0,0
164632.0,click,"984,355",left,"0,0",0.0,0.0,54.0,2025-05-14 09:17:59.663000+00:00,3.976,61,984,355,0,0
167611.0,click,"885,294",left,"0,0",0.0,0.0,54.0,2025-05-14 09:26:12.936000+00:00,493.273,61,885,294,0,0
167632.0,click,"959,361",left,"0,0",0.0,0.0,54.0,2025-05-14 09:26:21.456000+00:00,8.52,61,959,361,0,0
160617.0,click,"478,297",left,"0,0",0.0,0.0,55.0,2025-05-14 09:06:21.032000+00:00,,61,478,297,0,0
160840.0,click,"475,290",left,"0,0",0.0,0.0,55.0,2025-05-14 09:06:47.301000+00:00,26.269,61,475,290,0,0
160905.0,click,"631,362",left,"0,0",0.0,0.0,55.0,2025-05-14 09:06:55.552000+00:00,8.251,61,631,362,0,0
166938.0,click,"478,294",left,"0,0",0.0,0.0,55.0,2025-05-14 09:23:17.595000+00:00,982.043,62,478,294,0,0
168170.0,click,"493,291",left,"0,0",0.0,0.0,55.0,2025-05-14 09:36:43.293000+00:00,805.698,63,493,291,0,0
182616.0,click,"436,299",left,"0,0",0.0,0.0,55.0,2025-05-14 12:05:18.067000+00:00,8914.774,64,436,299,0,0
186288.0,click,"479,283",left,"0,0",0.0,0.0,55.0,2025-05-14 12:09:01.052000+00:00,222.985,64,479,283,0,0
186731.0,click,"640,481",left,"0,0",0.0,0.0,55.0,2025-05-14 12:09:15.909000+00:00,14.857,64,640,481,0,0
186860.0,click,"439,281",left,"0,0",0.0,0.0,55.0,2025-05-14 12:09:18.461000+00:00,2.552,64,439,281,0,0
197095.0,click,"654,483",left,"0,0",0.0,0.0,55.0,2025-05-14 12:30:48.136000+00:00,1289.675,65,654,483,0,0
197250.0,click,"283,35",left,"0,0",0.0,0.0,55.0,2025-05-14 12:30:52.038000+00:00,3.902,65,283,35,0,0
198949.0,click,"463,283",left,"0,0",0.0,0.0,55.0,2025-05-14 12:32:34.124000+00:00,102.086,65,463,283,0,0
214318.0,click,"514,295",left,"0,0",0.0,0.0,55.0,2025-05-14 12:58:38.319000+00:00,1564.195,66,514,295,0,0
214378.0,click,"513,307",left,"0,0",0.0,0.0,55.0,2025-05-14 12:59:16.917000+00:00,38.598,66,513,307,0,0
220920.0,click,"477,291",left,"0,0",0.0,0.0,55.0,2025-05-14 13:09:02.280000+00:00,585.363,66,477,291,0,0
226560.0,click,"533,279",left,"0,0",0.0,0.0,55.0,2025-05-14 13:19:39.287000+00:00,637.007,67,533,279,0,0
231298.0,click,"251,78",left,"0,0",0.0,0.0,55.0,2025-05-14 13:32:56.267000+00:00,796.98,68,251,78,0,0
231394.0,click,"479,291",left,"0,0",0.0,0.0,55.0,2025-05-14 13:33:07.786000+00:00,11.519,68,479,291,0,0
161099.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:14:58.318000+00:00,,68,731,283,0,0
161100.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:14:59.330000+00:00,1.012,68,731,283,0,0
161101.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:14:59.519000+00:00,0.189,68,731,283,0,0
161102.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:14:59.720000+00:00,0.201,68,731,283,0,0
161103.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:00.089000+00:00,0.369,68,731,283,0,0
161104.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:00.276000+00:00,0.187,68,731,283,0,0
161105.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:00.464000+00:00,0.188,68,731,283,0,0
161106.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:00.644000+00:00,0.18,68,731,283,0,0
161110.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:00.845000+00:00,0.201,68,731,283,0,0
161111.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:01.018000+00:00,0.173,68,731,283,0,0
161112.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:01.221000+00:00,0.203,68,731,283,0,0
161113.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:01.408000+00:00,0.187,68,731,283,0,0
161114.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:01.618000+00:00,0.21,68,731,283,0,0
161115.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:01.812000+00:00,0.194,68,731,283,0,0
161116.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:01.999000+00:00,0.187,68,731,283,0,0
161117.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:02.196000+00:00,0.197,68,731,283,0,0
161118.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:02.405000+00:00,0.209,68,731,283,0,0
161119.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:02.639000+00:00,0.234,68,731,283,0,0
161120.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:02.840000+00:00,0.201,68,731,283,0,0
161121.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:03.433000+00:00,0.593,68,731,283,0,0
161122.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:03.674000+00:00,0.241,68,731,283,0,0
161123.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:03.899000+00:00,0.225,68,731,283,0,0
161124.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:04.093000+00:00,0.194,68,731,283,0,0
161125.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:04.281000+00:00,0.188,68,731,283,0,0
161126.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:04.506000+00:00,0.225,68,731,283,0,0
161127.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:04.777000+00:00,0.271,68,731,283,0,0
161129.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:05.180000+00:00,0.403,68,731,283,0,0
161130.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:05.349000+00:00,0.169,68,731,283,0,0
161131.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:05.527000+00:00,0.178,68,731,283,0,0
161132.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:05.736000+00:00,0.209,68,731,283,0,0
161160.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:05.902000+00:00,0.166,68,731,283,0,0
161161.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:06.081000+00:00,0.179,68,731,283,0,0
161162.0,click,"731,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:06.276000+00:00,0.195,68,731,283,0,0
161194.0,click,"381,294",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:07.334000+00:00,1.058,68,381,294,0,0
161366.0,click,"458,418",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:17.506000+00:00,10.172,68,458,418,0,0
161394.0,click,"528,478",left,"0,0",0.0,0.0,57.0,2025-05-14 09:15:21.202000+00:00,3.696,68,528,478,0,0
161524.0,click,"471,294",left,"0,0",0.0,0.0,57.0,2025-05-14 09:16:43.288000+00:00,82.086,68,471,294,0,0
161877.0,click,"479,300",left,"0,0",0.0,0.0,57.0,2025-05-14 09:17:01.980000+00:00,18.692,68,479,300,0,0
162212.0,click,"592,407",left,"0,0",0.0,0.0,57.0,2025-05-14 09:17:15.401000+00:00,13.421,68,592,407,0,0
162629.0,click,"356,34",left,"0,0",0.0,0.0,57.0,2025-05-14 09:17:26.730000+00:00,11.329,68,356,34,0,0
162747.0,click,"540,283",left,"0,0",0.0,0.0,57.0,2025-05-14 09:17:30.631000+00:00,3.901,68,540,283,0,0
164021.0,click,"500,297",left,"0,0",0.0,0.0,57.0,2025-05-14 09:18:12.406000+00:00,41.775,68,500,297,0,0
164848.0,click,"412,404",left,"0,0",0.0,0.0,57.0,2025-05-14 09:18:31.516000+00:00,19.11,68,412,404,0,0
164893.0,click,"529,404",left,"0,0",0.0,0.0,57.0,2025-05-14 09:18:47.715000+00:00,16.199,68,529,404,0,0
164918.0,click,"507,495",left,"0,0",0.0,0.0,57.0,2025-05-14 09:18:51.136000+00:00,3.421,68,507,495,0,0
165102.0,click,"427,410",left,"0,0",0.0,0.0,57.0,2025-05-14 09:18:56.670000+00:00,5.534,68,427,410,0,0
165135.0,click,"384,289",left,"0,0",0.0,0.0,57.0,2025-05-14 09:19:13.921000+00:00,17.251,68,384,289,0,0
165160.0,click,"505,366",left,"0,0",0.0,0.0,57.0,2025-05-14 09:19:17.754000+00:00,3.833,68,505,366,0,0
165238.0,click,"399,410",left,"0,0",0.0,0.0,57.0,2025-05-14 09:19:21.200000+00:00,3.446,68,399,410,0,0
165687.0,click,"379,411",left,"0,0",0.0,0.0,57.0,2025-05-14 09:19:41.041000+00:00,19.841,68,379,411,0,0
165734.0,click,"403,402",left,"0,0",0.0,0.0,57.0,2025-05-14 09:19:46.576000+00:00,5.535,68,403,402,0,0
165754.0,click,"512,491",left,"0,0",0.0,0.0,57.0,2025-05-14 09:19:49.418000+00:00,2.842,68,512,491,0,0
165822.0,click,"429,285",left,"0,0",0.0,0.0,57.0,2025-05-14 09:19:56.431000+00:00,7.013,68,429,285,0,0
165854.0,click,"516,366",left,"0,0",0.0,0.0,57.0,2025-05-14 09:19:59.131000+00:00,2.7,68,516,366,0,0
166058.0,click,"383,404",left,"0,0",0.0,0.0,57.0,2025-05-14 09:20:03.377000+00:00,4.246,68,383,404,0,0
166683.0,click,"471,407",left,"0,0",0.0,0.0,57.0,2025-05-14 09:20:21.172000+00:00,17.795,68,471,407,0,0
166706.0,click,"452,409",left,"0,0",0.0,0.0,57.0,2025-05-14 09:20:39.310000+00:00,18.138,68,452,409,0,0
166730.0,click,"492,492",left,"0,0",0.0,0.0,57.0,2025-05-14 09:20:41.807000+00:00,2.497,68,492,492,0,0
166767.0,click,"456,304",left,"0,0",0.0,0.0,57.0,2025-05-14 09:20:49.591000+00:00,7.784,68,456,304,0,0
166788.0,click,"520,367",left,"0,0",0.0,0.0,57.0,2025-05-14 09:20:52.786000+00:00,3.195,68,520,367,0,0
166807.0,click,"502,305",left,"0,0",0.0,0.0,57.0,2025-05-14 09:20:59.072000+00:00,6.286,68,502,305,0,0
168435.0,click,"437,291",left,"0,0",0.0,0.0,57.0,2025-05-14 09:38:35.684000+00:00,1056.612,69,437,291,0,0
168447.0,click,"541,404",left,"0,0",0.0,0.0,57.0,2025-05-14 09:38:57.961000+00:00,22.277,69,541,404,0,0
168503.0,click,"569,411",left,"0,0",0.0,0.0,57.0,2025-05-14 09:39:05.865000+00:00,7.904,69,569,411,0,0
168546.0,click,"482,410",left,"0,0",0.0,0.0,57.0,2025-05-14 09:39:22.233000+00:00,16.368,69,482,410,0,0
168714.0,click,"470,300",left,"0,0",0.0,0.0,57.0,2025-05-14 09:39:37.614000+00:00,15.381,69,470,300,0,0
168727.0,click,"539,366",left,"0,0",0.0,0.0,57.0,2025-05-14 09:39:41.191000+00:00,3.577,69,539,366,0,0
168773.0,click,"642,401",left,"0,0",0.0,0.0,57.0,2025-05-14 09:39:45.045000+00:00,3.854,69,642,401,0,0
168789.0,click,"562,421",left,"0,0",0.0,0.0,57.0,2025-05-14 09:39:59.131000+00:00,14.086,69,562,421,0,0
168826.0,click,"440,413",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:14.188000+00:00,15.057,69,440,413,0,0
168866.0,click,"480,509",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:17.516000+00:00,3.328,69,480,509,0,0
168890.0,click,"484,412",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:22.629000+00:00,5.113,69,484,412,0,0
168917.0,click,"488,482",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:26.057000+00:00,3.428,69,488,482,0,0
168945.0,click,"548,300",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:31.479000+00:00,5.422,69,548,300,0,0
168956.0,click,"538,363",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:34.474000+00:00,2.995,69,538,363,0,0
168967.0,click,"542,403",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:36.828000+00:00,2.354,69,542,403,0,0
168988.0,click,"520,485",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:39.842000+00:00,3.014,69,520,485,0,0
169010.0,click,"527,421",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:42.272000+00:00,2.43,69,527,421,0,0
169024.0,click,"544,480",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:45.025000+00:00,2.753,69,544,480,0,0
169057.0,click,"488,410",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:47.793000+00:00,2.768,69,488,410,0,0
169091.0,click,"534,468",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:50.703000+00:00,2.91,69,534,468,0,0
169111.0,click,"514,425",left,"0,0",0.0,0.0,57.0,2025-05-14 09:40:53.298000+00:00,2.595,69,514,425,0,0
169153.0,click,"444,279",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:02.860000+00:00,9.562,69,444,279,0,0
169177.0,click,"520,361",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:06.068000+00:00,3.208,69,520,361,0,0
169200.0,click,"523,396",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:12.272000+00:00,6.204,69,523,396,0,0
169209.0,click,"543,469",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:16.257000+00:00,3.985,69,543,469,0,0
169251.0,click,"479,413",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:20.034000+00:00,3.777,69,479,413,0,0
169315.0,click,"458,413",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:29.545000+00:00,9.511,69,458,413,0,0
169345.0,click,"516,407",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:36.266000+00:00,6.721,69,516,407,0,0
169383.0,click,"492,280",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:45.917000+00:00,9.651,69,492,280,0,0
169406.0,click,"520,373",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:49.384000+00:00,3.467,69,520,373,0,0
169434.0,click,"475,413",left,"0,0",0.0,0.0,57.0,2025-05-14 09:41:53.988000+00:00,4.604,69,475,413,0,0
169602.0,click,"446,281",left,"0,0",0.0,0.0,57.0,2025-05-14 09:42:06.296000+00:00,12.308,69,446,281,0,0
169634.0,click,"517,352",left,"0,0",0.0,0.0,57.0,2025-05-14 09:42:09.588000+00:00,3.292,69,517,352,0,0
169723.0,click,"418,405",left,"0,0",0.0,0.0,57.0,2025-05-14 09:42:12.709000+00:00,3.121,69,418,405,0,0
169769.0,click,"462,422",left,"0,0",0.0,0.0,57.0,2025-05-14 09:42:18.684000+00:00,5.975,69,462,422,0,0
169783.0,click,"515,487",left,"0,0",0.0,0.0,57.0,2025-05-14 09:42:22.533000+00:00,3.849,69,515,487,0,0
169818.0,click,"490,419",left,"0,0",0.0,0.0,57.0,2025-05-14 09:42:25.217000+00:00,2.684,69,490,419,0,0
169841.0,click,"502,487",left,"0,0",0.0,0.0,57.0,2025-05-14 09:42:28.630000+00:00,3.413,69,502,487,0,0
